fips,state,county,child_poverty_rate,convenience_stores,convenience_stores_per_1k,csa_farms,deep_poverty_rate,dollar_stores,dollar_stores_per_1k,farmers_markets,farmers_markets_accepting_snap,farmers_markets_per_1k,fast_food_per_1k,fast_food_restaurants,food_banks,food_hubs,food_insecurity_rate,full_service_per_1k,full_service_restaurants,general_food_sales_tax,grocery_stores,grocery_stores_per_1k,low_access_children,low_access_low_income,low_access_no_car_hh,low_access_pop,low_access_seniors,low_access_snap_hh,median_household_income,metro_nonmetro,pct_65_and_older,pct_adult_diabetes,pct_adult_obesity,pct_farmers_markets_snap,pct_free_lunch_eligible,pct_low_access,pct_low_access_children,pct_low_access_low_income,pct_low_access_no_car,pct_low_access_seniors,pct_low_access_snap,pct_reduced_lunch_eligible,pct_school_breakfast,pct_school_lunch,pct_snap_participants,pct_summer_food,pct_under_18,pct_wic_participants,persistent_poverty,population_loss,poverty_rate,snap_authorized_stores,snap_benefits_per_capita,snap_participation_rate,snap_redemptions_per_store,snap_stores_per_1k,specialized_food_stores,supercenters,supercenters_per_1k,very_low_food_security_rate,wic_authorized_stores,wic_redemptions_per_capita,wic_stores_per_1k
01095,AL,Marshall,22.3,67,0.690792859,0,8.119065734,31,0.319620579,3,0,0.031214558,0.96917206,94,0,0,11.5,0.649551511,63,4,23,0.237137854,14956.80097,9331.127766,825.3025096,20717.50363,8707.006173,3440.284105,50858,0,17.73654878,11.8,38.3,0,49.96044751,22.27233505,64.30543518,10.03142166,2.304670572,62.81204987,9.607048988,4.99491468,12.96029472,19.16269922,15.25961434,16.80606811,24.67114699,2.235864677,0,0,15.6,116,39.65185547,80,3777025.063,1.184604287,3,3,0.030931024,4.4,15,24.18708801,0.153181583
01097,AL,Mobile,24.8,241,0.583936632,0,8.012691723,124,0.300448745,5,0,0.012084387,0.780197501,322,1,0,11.5,0.518516362,214,4,60,0.145378426,49763.43547,40125.61901,3395.893,103442.5372,23796.92601,11030.17233,49848,1,17.05266761,12.3,38.3,0,48.71679424,25.04710388,48.04301453,9.715834618,2.143398285,44.62955856,6.961954117,0.734868463,12.96029472,19.16269922,15.25961434,16.80606811,22.99419733,2.235864677,0,0,18.2,473,52.41638947,80,16758219.46,1.142848849,21,10,0.024229737,4.4,51,15.12894535,0.12322472
01099,AL,Monroe,33.2,15,0.733173668,0,11.86918239,10,0.488782436,2,0,0.094935209,0.537660658,11,0,0,11.5,0.439904213,9,4,5,0.244391218,4713.310466,2613.52384,789.0230836,4295.63269,2696.692753,1077.719415,40997,0,20.6301841,11.4,38.3,0,,18.62160873,80.69355011,11.32965088,8.563306808,74.5354538,11.69654274,,12.96029472,19.16269922,15.25961434,16.80606811,21.2927372,2.235864677,1,0,22.3,24,46.62170029,80,693836.0613,1.21114254,,,,4.4,4,18.74224281,0.20185709
01101,AL,Montgomery,33.5,151,0.672189593,0,8.983484679,51,0.227030918,3,0,0.013288272,1.112896681,250,1,0,11.5,0.58760947,132,4,31,0.137999192,20722.93237,24643.49001,2633.801531,63497.84296,9057.523929,5735.384936,50645,1,16.05300628,13.5,38.3,0,53.72766092,27.68443108,36.89521027,10.74431801,2.92706418,33.03134155,6.373995781,0,12.96029472,19.16269922,15.25961434,16.80606811,22.5053941,2.235864677,0,0,21.7,234,63.94630051,80,11118130.58,1.025721908,10,7,0.031161107,4.4,27,16.76205063,0.118352532
01103,AL,Morgan,17,90,0.750731945,0,5.695330145,33,0.275268376,3,1,0.025191244,0.78409785,94,0,0,11.5,0.533853829,64,4,13,0.108439058,17296.64952,9883.21956,1139.256619,27035.70795,9848.869449,3178.700946,56340,1,18.09740644,9.7,38.3,33.33333206,43.48293883,22.62591743,60.42708588,8.271168709,2.422404051,58.37751007,6.758879185,5.087611436,12.96029472,19.16269922,15.25961434,16.80606811,22.63472181,2.235864677,0,0,13.5,114,37.705513,80,3151007.724,0.926061332,5,3,0.025024399,4.4,14,14.15519142,0.113726825
01105,AL,Perry,50.3,7,0.805801749,0,8.900987592,5,0.57557267,1,0,0.109409191,,,0,0,11.5,0.690687239,6,4,,,2232.436432,2949.283634,504.8734314,4186.609027,1503.780662,1377.542736,31522,0,20.11514511,11.8,38.3,0,68.59016393,39.52987289,87.44364929,27.84707451,12.7913208,85.00738525,34.90100861,0,12.96029472,19.16269922,15.25961434,16.80606811,20.80836564,2.235864677,1,1,33.7,11,97.59794617,80,984917.3645,1.29732275,,,,4.4,1,,0.117938437
01107,AL,Pickens,30.1,8,0.404183298,0,6.676912568,8,0.404183298,2,0,0.100310966,0.353660375,7,0,0,11.5,0.252614558,5,4,4,0.202091649,3228.432534,295.5348946,530.5314383,819.5090197,2364.964475,920.9351879,43926,1,19.93934006,10.4,38.3,0,57.53892898,4.150253296,70.1680603,1.496682286,6.6217103,70.89221954,11.49444771,5.013292822,12.96029472,19.16269922,15.25961434,16.80606811,19.22292527,2.235864677,1,0,21.1,22,44.54436874,80,508234,1.162483454,,,,4.4,3,,0.158520475
01109,AL,Pike,30,20,0.606685698,0,14.11154262,12,0.364011407,1,0,0.029995801,1.061699986,35,0,0,11.5,0.576351404,19,4,6,0.182005703,4375.010785,3452.284528,436.0255967,7629.220851,2676.18939,1239.812845,38945,0,16.50761913,12.4,38.3,0,,23.18982506,65.47457123,10.49358463,3.300723553,63.55234909,9.385411263,,12.96029472,19.16269922,15.25961434,16.80606811,18.78275622,2.235864677,1,0,23.9,39,51.2093277,80,1402574.289,1.181925654,,,,4.4,5,17.95562744,0.151528925
01111,AL,Randolph,30.1,21,0.916230381,0,8.940397351,9,0.392670155,2,1,0.088008799,0.436300188,10,0,0,11.5,0.218150094,5,4,,,4436.251378,3020.695996,423.17699,6718.669521,3112.501181,1121.415656,45889,0,20.81303774,9.6,38.3,50,57.5596817,29.32252312,81.05702972,13.18332863,4.617819786,80.054039,12.23718548,5.623342175,12.96029472,19.16269922,15.25961434,16.80606811,21.40938681,2.235864677,0,0,21.5,30,57.64979553,80,874326.0584,1.352630854,,,,4.4,4,13.87635803,0.18035078
01113,AL,Russell,31,34,0.583821297,0,11.36807874,25,0.429280341,1,0,0.017306726,0.910074353,53,0,0,11.5,0.446451575,26,4,10,0.171712145,5799.637113,3529.064555,701.0627046,7885.387641,3209.002516,1475.172014,44849,1,15.56528057,12.5,38.3,0,60.67839196,14.89298248,42.96345901,6.665277481,3.302382231,47.75301361,6.948853016,6.804857621,12.96029472,19.16269922,15.25961434,16.80606811,24.50365815,2.235864677,0,0,21.7,55,53.17066574,80,2645701.535,0.934595346,,,,4.4,12,18.85839844,0.203911707
01115,AL,St. Clair,16.8,57,0.628175318,0,4.273117282,26,0.286536098,1,0,0.011275228,0.694299042,63,0,0,11.5,0.407762915,37,4,12,0.132247433,16384.77064,1984.342324,781.9029873,8084.533494,8878.309188,2751.587697,63015,1,17.41874582,10.6,38.3,0,41.76924841,9.671304703,82.64284515,2.373813868,2.472498655,81.38517761,8.700947762,5.818487652,12.96029472,19.16269922,15.25961434,16.80606811,23.06290682,2.235864677,0,0,12.8,76,33.30614853,80,2274358.731,0.828617871,,4,0.044082478,4.4,12,9.204310417,0.130834401
01117,AL,Shelby,9.1,122,0.550969183,1,3.539794535,28,0.126451939,8,1,0.037087344,0.803873062,178,0,0,11.5,0.519356191,115,4,34,0.153548777,33177.27056,11353.54332,1416.393448,67200.98323,13645.41157,2752.003512,85457,1,15.56872803,8.6,38.3,12.5,26.14381006,34.44702911,66.40500641,5.819793224,1.912184715,66.1531601,3.715308666,4.892597925,12.96029472,19.16269922,15.25961434,16.80606811,23.55665758,2.235864677,0,0,7.7,150,15.44181442,80,3105254.52,0.66989404,8,7,0.031612985,4.4,19,6.523017406,0.084853247
01119,AL,Sumter,48.1,13,1.063394666,0,12.36909871,6,0.490797549,1,0,0.078795999,0.654396713,8,0,0,11.5,0.490797549,6,4,3,0.245398775,2004.999381,1478.792476,444.1130146,2482.738613,1523.766135,1138.834481,29490,0,18.8254354,10,38.3,0,65.09730069,18.03922462,65.35199738,10.74469566,7.889731884,73.86166382,20.23155975,0,12.96029472,19.16269922,15.25961434,16.80606811,19.69218307,2.235864677,1,1,35.1,17,64.98977661,80,424066.3117,1.393899679,,,,4.4,2,,0.163988188
01121,AL,Talladega,27.1,77,0.962680519,0,8.923202886,33,0.412577361,1,1,0.012526933,0.66262424,53,0,0,11.5,0.425079703,34,4,6,0.075014062,13564.39576,6452.968499,1464.342543,15308.91405,7983.822039,3728.805889,47331,0,18.49079112,12.1,38.3,100,60.55114201,18.60338783,70.3365097,7.841645718,4.591855049,68.87949371,11.69271183,9.27672956,12.96029472,19.16269922,15.25961434,16.80606811,20.84626715,2.235864677,0,0,19.1,88,42.7215538,80,2384613.379,1.08501327,,,,4.4,9,14.15986824,0.110967264
01123,AL,Tallapoosa,27.9,33,0.822265983,0,8.600486403,16,0.398674399,1,0,0.024693187,0.647845924,26,0,0,11.5,0.523260176,21,4,5,0.124585755,7142.04994,1359.382498,1083.457583,3100.497856,5778.466715,2497.101831,47444,0,22.50248118,9.5,38.3,0,50.1167445,7.45025444,77.47098541,3.266489983,6.378908157,80.3345871,14.70180607,6.220813876,12.96029472,19.16269922,15.25961434,16.80606811,20.08908039,2.235864677,0,0,18.3,45,48.32473755,80,1339222.817,1.090882659,,,,4.4,6,13.2833662,0.145451024
01125,AL,Tuscaloosa,18.3,115,0.545649529,0,8.386679841,37,0.175556794,2,1,0.009573455,0.849315345,179,1,0,11.5,0.555139065,117,4,30,0.142343357,21922.84153,13104.52299,1111.611002,41787.94993,10130.93873,3122.292773,56274,1,13.68109022,11.3,38.3,50,40.16684046,21.46758842,52.46456146,6.732144356,1.459937453,48.12797546,4.100672245,3.639207508,12.96029472,19.16269922,15.25961434,16.80606811,21.14730704,2.235864677,0,0,14.7,172,32.76308823,80,6084223.816,0.742794454,9,4,0.018979114,4.4,23,13.28886318,0.099327169
01127,AL,Walker,27.7,51,0.807690501,1,7.203568913,23,0.364252567,1,0,0.015695877,0.744342208,47,0,0,11.5,0.506786168,32,4,9,0.142533615,12096.93801,2492.368061,1175.819418,5793.17128,8158.781625,3412.708698,46343,1,20.60849071,10,38.3,0,50.63841861,8.643557549,80.07505035,3.718675852,4.425198078,74.89243317,12.84373474,5.514045209,12.96029472,19.16269922,15.25961434,16.80606811,20.92834624,2.235864677,0,0,20.2,61,44.11679459,80,2206075.247,0.938779294,,,,4.4,11,17.94282913,0.169288069
01129,AL,Washington,30.6,8,0.500751138,0,8.315523606,7,0.438157231,1,0,0.061057515,,,0,0,11.5,0.250375569,4,4,4,0.250375569,4100.5196,787.8077808,228.1789536,1965.234866,2323.627003,1002.127894,49795,0,21.13984923,11.5,38.3,0,49.35286104,11.17817497,91.44780731,4.481018066,3.376427174,89.71533203,14.82876396,8.991825613,12.96029472,19.16269922,15.25961434,16.80606811,21.49077203,2.235864677,0,0,20.6,16,47.04452515,80,241410.4073,1.036672235,,,,4.4,3,,0.194376051
01131,AL,Wilcox,49.4,9,0.881834209,0,9.18924093,6,0.587889493,3,0,0.282299817,0.391926318,4,0,0,11.5,0.391926318,4,4,3,0.293944746,3040.35013,2763.804475,665.9460178,4897.719702,1696.301797,1035.99147,30071,0,20.78301887,11.7,38.3,0,69.35933148,41.9684639,96.5190506,23.68298531,14.85160637,96.82087708,23.10418129,0,12.96029472,19.16269922,15.25961434,16.80606811,22.0754717,2.235864677,1,1,32.4,13,103.9421234,80,293693.7316,1.245091438,,,,4.4,2,,0.191552535
01133,AL,Winston,26.9,17,0.723158062,0,8.666122168,8,0.34030968,1,1,0.042265426,0.510464549,12,0,0,11.5,0.595541954,14,4,5,0.212693557,4140.913911,414.8834686,473.3724398,1033.381525,3319.11001,1123.168696,47176,0,21.84367035,8.9,38.3,100,48.125,4.220640182,78.14519501,1.694508553,4.657802105,76.60073853,11.05154705,11.15384615,12.96029472,19.16269922,15.25961434,16.80606811,20.28037383,2.235864677,0,0,19,22,37.48014832,80,691120.5595,0.930035949,,,,4.4,5,14.10126019,0.211371809
02013,AK,Aleutians East,15.7,,,0,3.888070692,0,0,0,0,0,,,0,0,10.4,,,0,4,1.176124692,345.8643316,458.2823644,125.8046375,1226.466213,145.2876983,66.28556357,71492,0,6.871345029,9.9,32.1,0,0,39.04699707,93.22488403,14.59033298,22.74948311,93.73400116,11.98653984,0,2.55196115,4.540786628,11.31242136,5.600145517,8.771929825,1.977147025,0,0,18.4,4,22.68940544,89,34965.30166,1.174053431,,,,5.3,2,,0.587026715
02016,AK,Aleutians West,7,,,0,3.478785441,0,0,1,0,0.174733534,,,0,0,10.4,0.704225361,4,0,,,496.6926357,434.226798,133.7791,1190.08961,138.6506348,53.67952478,86050,0,5.791284404,9.3,32.1,0,11.71717172,21.40064049,60.94388199,7.808430195,11.03787994,71.83970642,4.429003716,5.454545455,2.55196115,4.540786628,11.31242136,5.600145517,12.48088685,1.977147025,0,0,10.4,5,10.49002361,89,41187.97706,0.958037913,,,,5.3,2,,0.383215189
02020,AK,Anchorage,11.3,48,0.167192042,0,4.126593603,7,0.024382174,10,5,0.034300845,0.74191469,213,1,0,10.4,0.755847394,217,0,28,0.097528696,23378.56697,13336.51903,987.7449995,82855.31268,5870.913644,1646.210974,86152,1,12.4066514,8.3,32.1,50,40.2953284,28.39202499,30.84813499,4.57002449,0.920270741,27.77290154,1.533756018,3.13760829,2.55196115,4.540786628,11.31242136,5.600145517,23.46187257,1.977147025,0,0,9.5,123,31.76097298,89,8031703.429,0.423154473,17,13,0.045281179,5.3,22,11.0033989,0.075686164
02050,AK,Bethel,26.8,6,0.325432569,0,12.26467026,13,0.705103874,0,0,0,0.325432569,6,0,0,10.4,0.325432569,6,0,21,1.139013886,5028.531439,6780.131421,2300.083697,11678.00318,821.620074,1579.968212,54849,0,8.244937319,8.8,32.1,0,89.23315259,68.64164734,80.87055969,39.85264969,49.45352936,78.92604065,33.97050476,0,2.55196115,4.540786628,11.31242136,5.600145517,35.01553627,1.977147025,0,0,24.6,47,183.2411346,89,2694530.678,2.535332918,,,,5.3,14,28.12154007,0.755205512
02060,AK,Bristol Bay,20,,,0,1.090909091,0,0,0,0,0,,,0,0,10.4,,,0,,,224.7614275,116.4432518,41.85474662,561.3995943,82.86367237,24.09818729,88516,0,16.11374408,9.2,32.1,0,,56.30888748,99.89396667,11.67936325,9.894739151,99.83574677,5.69697094,,2.55196115,4.540786628,11.31242136,5.600145517,22.03791469,1.977147025,0,1,11.3,2,43.46446609,89,,2.341920376,,,,5.3,1,,1.170960188
02063,AK,Chugach,9.5,,,0,2.719907407,0,0,-8888,-8888,-8888,,,,0,10.4,,,,,,,,,,,,88029,0,12.71472825,,32.1,-8888,-8888,,,,,,,-8888,2.55196115,4.540786628,11.31242136,5.600145517,23.17656998,1.977147025,-8888,-8888,7.7,5,18.12665367,89,71682.25834,0.714285731,,,,5.3,3,,0.428571433
02066,AK,Copper River,18.5,,,0,6.49102711,0,0,-8888,-8888,-8888,,,,0,10.4,,,,,,,,,,,,61288,0,18.68551777,,32.1,-8888,-8888,,,,,,,-8888,2.55196115,4.540786628,11.31242136,5.600145517,22.39205197,1.977147025,-8888,-8888,14.3,8,50.93068314,89,57412.17667,3.060443878,,,,5.3,1,,0.382555485
02068,AK,Denali,7.6,,,0,10.44214487,0,0,0,0,0,1.441614628,3,0,0,10.4,2.402691126,5,0,,,411.0000025,604.2498381,25.04687517,1825.553258,137.0000001,45.40845072,85251,0,15.00926498,6.7,32.1,0,0,99.97553253,100,33.09144974,3.107552767,100,5.633802891,0,2.55196115,4.540786628,11.31242136,5.600145517,20.25941939,1.977147025,,0,7.5,2,20.58305359,89,,0.951927662,,,,5.3,1,,0.475963831
02070,AK,Dillingham,31,,,0,7.868177137,4,0.827643275,1,0,0.200000003,,,0,0,10.4,,,0,5,1.034554124,1394.118361,1525.178068,548.6098986,2461.52177,289.8164641,378.1590127,58389,0,10.52089767,8.6,32.1,0,96.84512428,50.78443909,87.40554047,31.46643448,35.09980011,78.96906281,24.19443512,0,2.55196115,4.540786628,11.31242136,5.600145517,31.66563722,1.977147025,0,0,21.8,9,127.6122513,89,462173.3812,1.854140878,,,,5.3,3,,0.618046999
02090,AK,Fairbanks North Star,9.4,26,0.271821529,2,3.20372281,0,0,3,2,0.03031191,0.449550986,43,1,0,10.4,0.73182714,70,0,9,0.094092064,17900.20027,7544.183952,604.5389705,37788.16088,4054.97794,1337.021298,76754,1,11.45888871,8,32.1,66.66666412,20.0720025,38.72491837,71.59793854,7.731201649,1.658952713,63.60749817,3.669002771,5.520192007,2.55196115,4.540786628,11.31242136,5.600145517,23.94751973,1.977147025,0,0,7.9,31,18.84280777,89,1669604.107,0.321914047,11,3,0.03136402,5.3,8,7.274906635,0.083074592
02100,AK,Haines,17.4,,,0,9.507722008,0,0,1,0,0.404203713,1.530221939,4,0,0,10.4,1.912777305,5,0,4,1.530221939,284.3927193,252.9391674,31.68866413,518.8495775,182.7546401,51.80271302,63155,0,23.65384615,7.8,32.1,0,40.9252669,20.68778229,56.99253082,10.08529377,2.757934332,52.9723587,4.508504391,6.40569395,2.55196115,4.540786628,11.31242136,5.600145517,18.17307692,1.977147025,0,0,10.8,4,18.29890251,89,39561.275,1.924001932,,,,5.3,2,,0.962000966
02105,AK,Hoonah-Angoon,26.2,,,0,2.837489252,0,0,0,0,0,,,0,0,10.4,,,0,5,2.335357428,424.0000018,669.2987423,281.6175367,2136.904788,287.999999,128.5883671,56555,0,22.83298097,8.6,32.1,0,44.37086093,99.39092255,100,31.13017464,30.84529495,100,14.0841589,4.966887417,2.55196115,4.540786628,11.31242136,5.600145517,21.98731501,1.977147025,,1,17,5,61.96481323,89,64902.57583,2.146844149,,,,5.3,2,,0.858737648
02110,AK,Juneau,8.9,7,0.219787121,0,3.58972747,3,0.094194479,2,0,0.062280074,0.879148483,28,1,1,10.4,0.91054666,29,0,6,0.188388959,4866.606836,613.4908257,525.7729156,6475.252525,1519.603808,640.994347,89922,0,14.36366455,6.7,32.1,0,25.29375387,20.70424461,66.33869934,1.961601377,4.314211369,57.66997528,5.259656429,4.246547104,2.55196115,4.540786628,11.31242136,5.600145517,21.35482871,1.977147025,0,0,7.6,10,23.62973213,89,548249.4883,0.311448872,,,,5.3,4,3.467807531,0.124579541
02122,AK,Kenai Peninsula,13.8,21,0.353452057,0,6.374917446,3,0.050493151,6,1,0.10250628,0.757397234,45,1,1,10.4,1.262328744,75,0,18,0.302958906,10772.2803,4359.02478,974.7314437,13103.65092,5023.143278,1646.654869,71111,0,19.21971462,8.3,32.1,16.66666603,25.85631673,23.65279961,82.16215515,7.868275642,4.39840889,80.03733826,7.430417538,6.694839858,2.55196115,4.540786628,11.31242136,5.600145517,21.78948622,1.977147025,0,0,11.5,43,30.39407158,89,1265192.425,0.725922167,5,,,5.3,12,5.98765564,0.202582926
02130,AK,Ketchikan Gateway,13.4,4,0.29097259,0,4.906372478,3,0.218229428,0,0,0,0.872917712,12,0,0,10.4,1.018404007,14,0,4,0.29097259,1139.127843,54.03678461,69.58013896,216.0145139,437.7809246,182.5797539,73260,0,16.22454832,8.4,32.1,0,36.15384615,1.602838278,35.29990387,0.400955588,1.31159544,32.02494049,3.441654205,4.743589744,2.55196115,4.540786628,11.31242136,5.600145517,22.17522225,1.977147025,0,0,11.3,12,36.60798645,89,378251.4875,0.86268872,3,,,5.3,2,,0.143781453
02150,AK,Kodiak Island,8.9,,,0,2.646604938,0,0,0,0,0,0.538793087,7,0,0,10.4,0.538793087,7,0,5,0.384852231,2063.73759,1560.37263,338.2426228,5800.779416,536.7983404,213.2389616,80863,0,12.26623922,8.7,32.1,0,31.84059162,42.67789459,52.99788284,11.48008156,7.305456161,58.66648483,4.605593204,6.737880033,2.55196115,4.540786628,11.31242136,5.600145517,24.6317075,1.977147025,0,0,8.5,9,20.41641045,89,193983.382,0.688863397,,,,5.3,3,,0.229621127
02158,AK,Kusilvak,40.6,,,0,18.1411651,5,0.600384235,,,,,,0,0,10.4,,,,16,1.921229601,1984.198078,0,952.3233215,0,254.0913393,645.8071619,38203,0,6.453154876,8.2,32.1,,,0,,0,54.57440186,,37.0090065,,2.55196115,4.540786628,11.31242136,5.600145517,40.88193117,1.977147025,1,0,30.4,23,259.9663696,89,1693280.142,2.747252703,,,,5.3,15,74.26934814,1.791686535
02164,AK,Lake and Peninsula,28,,,0,6.160164271,0,0,0,0,0,,,0,0,10.4,,,0,,,491.9999975,678.5655714,259.4314595,1630.980457,126.9999993,132.7199996,51205,0,9.281842818,9.1,32.1,0,65.86102719,99.99880219,100,41.60426712,46.91346359,100,24,4.229607251,2.55196115,4.540786628,11.31242136,5.600145517,30.55555556,1.977147025,0,0,20.6,11,104.7666855,89,74106.30335,11.01101112,,,,5.3,1,,1.001001
02170,AK,Matanuska-Susitna,11.6,18,0.163320109,1,5.476621028,0,0,7,0,0.065049715,0.426446974,47,0,1,10.4,0.453666985,50,0,8,0.072586715,20544.76164,7286.378539,702.325417,25704.50252,5404.950998,2403.319165,80164,1,13.26659258,7.6,32.1,0,29.60540425,28.88308525,79.88165283,8.187401772,2.206904888,76.45990753,7.551908016,4.905640146,2.55196115,4.540786628,11.31242136,5.600145517,27.08230218,1.977147025,0,0,10.5,47,28.0199852,89,2022771.689,0.432537884,3,4,0.036293358,5.3,7,7.07069397,0.064420536
02180,AK,Nome,23.6,,,0,10.52142488,0,0,0,0,0,,,0,0,10.4,0.706428528,7,0,17,1.715612054,1808.820622,1442.3543,1031.997706,2195.802596,256.2482632,591.0013965,65578,0,8.371491141,9.2,32.1,0,77.93103448,23.13319206,55.50231934,15.19547272,36.6606636,42.49556732,20.99472046,3.180076628,2.55196115,4.540786628,11.31242136,5.600145517,32.79912403,1.977147025,0,0,19.8,26,155.1115112,89,1171368.432,2.595328331,,,,5.3,19,38.74628448,1.89658618
02185,AK,North Slope,15.5,,,0,4.396325459,4,0.430385202,0,0,0,0.430385202,4,0,0,10.4,0.322788894,3,0,8,0.860770404,698.6248458,670.1113157,379.2070043,3574.988708,180.4609294,128.0092605,95041,0,6.119118847,9.1,32.1,0,46.40937958,37.91080475,31.03619957,7.106164455,18.68935394,44.89077759,6.308982849,6.253053249,2.55196115,4.540786628,11.31242136,5.600145517,25.8544103,1.977147025,0,0,12.4,15,48.44523239,89,362358.5611,1.373123407,,,,5.3,7,13.07894993,0.640790939
02188,AK,Northwest Arctic,28.4,,,0,11.31585777,0,0,0,0,0,,,0,0,10.4,,,0,7,0.915750921,1477.656641,2198.187031,759.8312052,3473.624699,209.4788412,430.0723425,67586,0,7.391248556,10,32.1,0,98.8495168,46.17339706,55.65561676,29.21955299,39.59516525,46.03930664,22.41127396,0,2.55196115,4.540786628,11.31242136,5.600145517,36.01950468,1.977147025,0,0,20.9,19,141.2654877,89,672231.1388,2.473314285,,,,5.3,11,44.84111786,1.43191874
02195,AK,Petersburg,10.5,,,0,2.354694486,0,0,1,0,0.310462594,1.516990304,5,0,0,10.4,,,0,,,313.0361012,25.46485426,133.2041389,167.5425743,148.7851753,65.22469844,71878,0,20.95350206,8.2,32.1,0,39.65141612,4.391679764,35.13312149,0.667492926,8.330465317,33.96921921,4.079092979,7.189542484,2.55196115,4.540786628,11.31242136,5.600145517,20.98293114,1.977147025,,0,8,2,38.22815704,89,,0.592768252,,,,5.3,2,,0.592768252
02198,AK,Prince of Wales-Hyder,22.9,4,0.650723934,0,7.286130636,0,0,0,0,0,0.488042951,3,0,0,10.4,0.488042951,3,0,6,0.976085901,547.201187,491.475253,109.3166523,1262.640667,245.6472606,141.2985899,56226,0,18.28611159,10,32.1,0,62.61061947,22.71344948,38.42705154,8.841073036,4.982527256,43.94405365,6.440227509,3.761061947,2.55196115,4.540786628,11.31242136,5.600145517,23.81366244,1.977147025,,0,15,6,52.55951309,89,253590.0208,1.034661174,,,,5.3,5,12.13954353,0.862217605
02220,AK,Sitka,10.7,,,1,3.095380924,0,0,1,1,0.115647048,0.356930405,3,0,0,10.4,1.308744788,11,0,3,0.356930405,737.3212712,554.8521988,115.633801,3066.588386,283.8199763,97.17074897,78248,0,16.85977773,7.6,32.1,100,39.20454545,34.52976608,35.27853012,6.247632027,3.261884451,28.156744,2.741064787,7.5,2.55196115,4.540786628,11.31242136,5.600145517,20.6195318,1.977147025,0,0,8.6,4,19.35355949,89,111960.7125,0.47270149,,,,5.3,3,,0.354526103
02230,AK,Skagway,9.3,,,0,2.182091798,0,0,0,0,0,,,0,0,10.4,5.937234879,7,0,,,10.12753439,0.579984895,3.260170817,3.304346467,7.494137346,1.156834788,65712,0,13.46774194,7.1,32.1,0,0,0.341358095,6.66285181,0.059915796,0.747745574,8.516065598,0.265329093,0,2.55196115,4.540786628,11.31242136,5.600145517,19.91935484,1.977147025,,1,6.1,1,8.835170746,89,,0.767459691,,,,5.3,1,,0.767459691
02240,AK,Southeast Fairbanks,15.6,6,0.862440705,0,6.257378985,0,0,1,0,0.144550443,0.57496047,4,0,0,10.4,0.862440705,6,0,3,0.431220353,1655.506446,695.0281156,119.3089386,2090.122172,585.0665614,193.6684552,68347,0,17.09753231,7.7,32.1,0,43.00979519,29.73569679,89.53523254,9.888008118,4.647796631,88.11243439,7.54454422,7.212822796,2.55196115,4.540786628,11.31242136,5.600145517,23.28143361,1.977147025,0,0,12.9,8,37.09692764,89,121659.2758,1.161440134,,,,5.3,3,,0.43554008
02261,AK,Valdez-Cordova,-8888,-8888,-8888,-8888,-8888,-8888,-8888,3,0,0.327367961,-8888,-8888,-8888,-8888,,-8888,-8888,0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0,27.60416667,-8888,-8888,-8888,-8888,-8888,-8888,7.096354167,-8888,-8888,-8888,-8888,-8888,-8888,,0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,,-8888,-8888,-8888
